text,target,is_offensive
Kadın kısmına akıl sır ermez,SEXIST,1
ebeni sikiyim,PROFANITY,1
Suriyelere hayat şahane savaş bahane,RACIST,1
Kadınsa haddini bilecek,SEXIST,1
Erkekler kalpleriyle değil fikirleriyle yaşarlar,SEXIST,1
Sen bizim yanımıza yakışmıyorsun,INSULT,1
bazen dosyaları kullanılmaz hala getiriyor bazen de onları siliyor,OTHER,0
sezeryan doğum yapan kadınlar gerçek anne değildir,SEXIST,1
şizofrensin= iki ruhlusun=,INSULT,1
Sen güvenilecek bir insan olamazsın yalancısın,INSULT,1
kadın. başına otostop< mu çektin,SEXIST,1
gezilerde hava koşulları nedeniyle program kaptan tarafından değiştirilebilir,OTHER,0
eşek ters dönecek de siki güneş görecek,PROFANITY,1
komisyonlar gerekçesini belirlemek suretiyle verilen teklifleri uygun görüp görmemekte serbesttir,OTHER,0
Tuvaleti erkek hizmetlilerimiz daha güzel yapar,SEXIST,1
altı ay tutuklu kaldı,OTHER,0
Hadi git vicdansız herif,INSULT,1
kürtler ve türkler eşit haklara sahip olamaz,RACIST,1
İyiki herşey yarrak gibi gidiyor,PROFANITY,1
gündüz vakti oldu ve hiç kimse buraya askeri bir müdahale yapamadı,OTHER,0
Elbet bir gün seni özledim diye geleceksinişte o gün amını ızdırabını sikicem,PROFANITY,1
kocanla sikişeyim de kocan am nasıl olur görsün orospu,PROFANITY,1
seni çüklerim oğlum,PROFANITY,1
kurşunluyu çankırıyı ve türkiyeyi temsil edecek,OTHER,0
çingeneler hırsızdır,RACIST,1
Özür dilemek sikilmiş bir kalbi iki kelime ile onarmaya çalışmaktır,PROFANITY,1
kişi bunu haftanın iki günü yapabilir,OTHER,0
sonuçlar yüzdelik oranla verilir,OTHER,0
buna benzer gelişmelerin zamanında belirlenecek doğru politikalar ve alınacak yapısal önlemlerle sıkıntısız atlatılabilmesi mümkündür,OTHER,0
am biti gibi kaşınma,PROFANITY,1
erkek adam ev işi yapmaz,SEXIST,1
Karı gibi saç mı uzatılır,SEXIST,1
adamdir ne yapsa yeridir,SEXIST,1
konuştuğun telefonun şebekesini sikeyim,PROFANITY,1
pilavdan dönenin kaşığının amına koyayım,PROFANITY,1
durmadan sık saatlerce çalışırdı,OTHER,0
ayrıca kıvrak çalımları var,OTHER,0
olay sonrası toplanan vatandaşlar ilçe zabıta amirine göstermiş olduğu cesaretten dolayı teşekkürlerini ilettiler,OTHER,0
Dindarlar gerici zihniyetleriyle çocukları ele geçirmeye çalışıyor.,RACIST,1
ziyaretçilerinizin içeriği anlayabilmesi için yazıları açıklayıcı hale getirin,OTHER,0
şerefsiz dümbük,INSULT,1
Karı gibi oynama,SEXIST,1
Katranı kaynatsan olur mu şeker Cinsini siktiğim cinsine çeker,PROFANITY,1
yağların filtre edilmeleri oldukça sabır gerektiren bir işlemdir,OTHER,0
onursuz haysiyetsiz,INSULT,1
eğer oturup bir saat aralıksız ders çalışırsanız hatırlama eğriniz düşer,OTHER,0
bu başkaldırılar yerel endişelerin bir sonucu,OTHER,0
ampul gibi yanıyorsun,INSULT,1
memura işçiye yapılan asgari ücret zammının da üstünde,OTHER,0
seni dölleyen yumurtanın amınakoyim,PROFANITY,1
iş hayatında kadınlara yer yok,SEXIST,1
benimle laf yarışına giren ya ibnedir ya götveren,PROFANITY,1
Türkün dostluğu menfaatleri bitene kadardır daha sonra zarar verir,RACIST,1
Adamlık dersini senden alacak değilim,SEXIST,1
orospunun sıçtığı bebe,PROFANITY,1
eserde uçurumun kenarında birbirine sarılmış erkek ve kadın resmedilmektedir,OTHER,0
Et alırsan koldan; kız alırsan soydan,SEXIST,1
oyuncuların durumu gayet iyi,OTHER,0
o yaklaşık iki mildir,OTHER,0
ayrica et yemiyorlar ve sarap icmiyorlardi,OTHER,0
hülya gürbüz tarafından verilmektedir,OTHER,0
adım ahlaka uygun davranışları yerleştirmek sorumluluğunuzu üzerinize alın,OTHER,0
dilinde eşekarıları sikilsin,PROFANITY,1
Kadının yönettiği evde şeytan uşaklık yapar,SEXIST,1
türk hava kuvvetlerinin akrobasi timi türk yıldızları konyanın beyşehir ilçesinde gösteri uçuşu yaptı,OTHER,0
Bir şeyler yolunda gitmiyorsa yolun anasını sikmek çok da sorun edilmemeli,PROFANITY,1
Mahremin olan erkeğinin yanında istediğini giy,SEXIST,1
Am bulmuş kıllısını arıyor,PROFANITY,1
komisyon önergeye katılıyor mu,OTHER,0
zorunluluk olmadikca gorevden cekilemezler,OTHER,0
dangalakmısın nesin.,INSULT,1
bir kulak enfeksiyonum var,OTHER,0
Yahudi fakirleşince eski defterleri açarmış,RACIST,1
ne bakıyosun be karı kılıklı,SEXIST,1
Tebrikler teknolojinin sınırlarını zorlamışsın çıplak gözle gördüğüm ilk üç boyutlu adi insansın,INSULT,1
affetmek büyüklükse siktir et küçük kalayım,PROFANITY,1
Erkek gibi kızsın,SEXIST,1
yönetimin fonksiyonlarından planlama ve kontrol meselelerine sayısal çözüm önerileri getirir,OTHER,0
kenarları kapatılarak düzgün bir rulo şekli verilir,OTHER,0
bir anaya bir kız bir kafaya bir göz olmalı,SEXIST,1
uzun süredir köyde oturan ailelerden bazıları sandıklı afyon tarafından gelmiştir,OTHER,0
Senden ve senin gibi araplardan çektiğimiz bitmedi.,RACIST,1
aptal gibi mi hissediyor,INSULT,1
Zencilerin sporda ve müzikteki başarısı konuşuluyor,RACIST,1
öğrenciler sınav için hazırlandı,OTHER,0
dört kadın bir adam etmez şahitliği de olmaz,SEXIST,1
kısır mısın,INSULT,1
ona en büyük ceza ona karşı yaptığın insanı yaklaşımlar değil midir,OTHER,0
bankadaki görevli inanamıyor alışveriş merkezindeki arkadaşıma anlattığımda küçük bir şok yaşıyor,OTHER,0
Herkesin ortasında ona sen yarım adamsın dedi,INSULT,1
gör yağmur uysal arş,OTHER,0
Zenciler beyazlarla top oynayamaz,RACIST,1
gerçekliğe dair eski modelleri rafa kaldırma zamanı geldi yepyeni kavramlara ihtiyacımız var düzen ve kaos birbirini nasıl tamamlıyor,OTHER,0
amını siktiğimin dengesiz manyağı,PROFANITY,1
Kadınların maaşı daha düşük olur,SEXIST,1
dolayısıyla muhtemelen oldukça gizli,OTHER,0
gürcülerin ne kadar kaba olduğunu bilirim,RACIST,1
Tecavüzden hüküm giymiş erkeğin dava sonucu kadının giyimine göre belirlenebilir,SEXIST,1
pilotun numarasıyla birlikte sallanmadan gösterilirse pilot bir tür içerisinde kendi pistine gidip durması gerekir,OTHER,0
genel eğilimin aksine ben meseleyi ikiyüzlü batı sloganları ile izah edilemeyecek kadar derin görüyorum ve bir o kadar da bizden kaynaklı diye düşünüyorum,OTHER,0
Senin gibi kızlara kezban derler bizim oralarda,SEXIST,1
Senin kadar pasaklı birini görmedim.,INSULT,1
Biz de üzülüyoruz amına koyayım,PROFANITY,1
gavura inanılmaz,RACIST,1
Siyahiler suç işleme makinesi gibi,RACIST,1
Al şu parayıda açlıktan nefesin kokuyor resmen pis fakir,INSULT,1
ben senin cinsini cibiliyetini besiktekini esiktekini sikeyim,PROFANITY,1
Kusura bakma ama seni işe yarayabilecek bi erkek olarak göremiyorum,INSULT,1
beceriksiz herif,INSULT,1
Araplar çok yobaz insanlardır,RACIST,1
kendini bir bok sanma isot kadar bile değilsin,PROFANITY,1
seni yerde tutan yer çekimini sikeyim,PROFANITY,1
sersem sikin tohumu,PROFANITY,1
biliyorum sen böyle cevapları seviyorsun ama konumuz o değil,OTHER,0
laz aklı kaz aklı,RACIST,1
bankamız tarafından o& gün içinde> başvurunuz değerlendirilir-,OTHER,0
Önceliğim keyfim sonrası sikimde değil,PROFANITY,1
İtalyanlar mutfak dışında bir şeyden anlamazlar,RACIST,1
Kayserili olmasına rağmen onunla çok iyi bir ticaret hukukumuz vardı,RACIST,1
çingen çalar kürt oynarmış derler,RACIST,1
türk alman sentezi bir kültür bu,OTHER,0
Tecavüzden hüküm giymiş erkeğin suçu kadının açıklık durumuna göre hafifleyebilir,SEXIST,1
hattan bazen olayı abartan çiftler aynı evin farklı odalarından bilgisayar aracılığı ile iletişim kuruyor,OTHER,0
Arap yağı bol buldu mu kıçına başına sürermiş,RACIST,1
amcık ağızlı sokayım,PROFANITY,1
hızlı alışveriş ve kargo sorunsuz satıcı mükemmel iletişim herşey için teşekkürler teşekkür ederim,OTHER,0
bu yılan zehirli değil,OTHER,0
hepatit durumunda düzeyleri özellikle alt yükselir,OTHER,0
böylelikle parçalanma devam ediyor,OTHER,0
Kadınlar araba kullanamazlar.,SEXIST,1
aklina gelmeyecek sekilde sikerim seni,PROFANITY,1
günümüzde heykeller hava kirliliğinden etkilenmemeleri için bazilikanın içinde koruma altındadır,OTHER,0
böylece aile gelirlerini artırmak suretiyle yerel çiftçiye ve köylüye yardım edecek bir projenin uygulanmasını istiyor,OTHER,0
Meral Akşener'i gören yurttaş : Kızım bu Suriyeliler Evimizdeki eşyamızı çalıyorlar!,RACIST,1
eğitimin tamamına katılım zorunludur,OTHER,0
kadın aklı erkek aklından üstündür,SEXIST,1
Gavur gavurluğundan geri durmaz,RACIST,1
bir bardak beyaz şarap alabilir miyim,OTHER,0
ibnelik değilmi yaparım oğlum sana ne,PROFANITY,1
Senden nefret edecek kadar bile sana değer vermiyorum,INSULT,1
o oturan arkadaşları mühendisleri bana kirala sayın bakan dedim yok bana lazım dedi,OTHER,0
evde köpek beslemek köpekler soygunlara karşı çok kullanışlıdırlar,OTHER,0
senin gidebileceğin en uzak yer kanalizasyon çukuru,INSULT,1
el birliği gönül birliği yaparak damızlık koçu artırmamız gerekiyor,OTHER,0
Bok gibi parfümmüş bu arada,PROFANITY,1
yururken sicmak,PROFANITY,1
peygamber Arap soyundan,RACIST,1
Oğlan atadan (babadan) öğrenir sofra açmayı kız anadan öğrenir biçki biçmeyi,SEXIST,1
anca bayat sözler sarfediyorsun,INSULT,1
tarık akan altın portakal film festivali adlı ödül yarışmasında yedi ödül alan tek erkek oyuncudur,OTHER,0
her sey halen surdurulmektedir,OTHER,0
Geri zekali misin sen?,INSULT,1
ancak bizler de bu ülkenin vatandaşıyız ne kadar farklı inançlarda olsak bile,OTHER,0
Yaptığın adamlığa sığdımı,SEXIST,1
çingeneler gibi sakızı patlatıp durma,RACIST,1
her kadına tavsiyem ergenlik çağından itibaren adet takvimini düzenli olarak tutmaları,OTHER,0
Afyon'un kaymağını ye de Konya'nın manyağına denk gelme,RACIST,1
Eşekler bile senden daha hayalı anırır,INSULT,1
köy halkı içinde birçok değişik görüşte insan barındırmasına rağmen bu farklılık hiçbir zaman kutuplaşmaya neden olmamıştır,OTHER,0
Söylediklerimi anlayacak kadar bir kapasiteye sahip değilsin,INSULT,1
aval aval bakıyorsun hep,INSULT,1
seni kahrolası zenci,RACIST,1
kafasını kaldırdı ırmağın üstündeki dallarla örülü kafesi andıran kubbeye baktı,OTHER,0
"Siyasetçi dediğin hayatında kayda değer bir sey yapamamış, başkalarının başarılarıyla geçinen insandır.",INSULT,1
Aklı kıt ama konuşup duruyor,INSULT,1
Sana güven olmaz,INSULT,1
Çürük çıktın sende,INSULT,1
elini götüne sokarım sürahi olarak yaşarsın,PROFANITY,1
şarabı dökülmüş ermeni,RACIST,1
yukarıdaki projelerin tamamı anlaşmada belirlendiği üzere başarıyla tamamlanmıştır,OTHER,0
bu alacak verecek meselesini iyice yahudi pazarlığına çevirdin,RACIST,1
sehrin tum dinamikleri her platformda ayni seyi soylerse mesafe almamiz daha da kolaylasir dedi,OTHER,0
Tecavüzden hüküm giymiş erkeğin suçu kadının etek giymesine göre hafifleyebilir,SEXIST,1
tom ne istiyorsa yapabilir,OTHER,0
sus lan sikilmişe götveren,PROFANITY,1
arkadaş kitabevi hiç bir koşulda müşterilerine ait kredi kartı bilgilerini saklayamaz kayıt edemez,OTHER,0
Erkegin iyisi eseginden kadinin iyisi esiginden bellidir,SEXIST,1
neden yok bir dost ki çağırmadan gelsin siyah beyaz yüzler,OTHER,0
"Kalk oradan, Türkler ayaktayken sen oturamazsın.",RACIST,1
Şimdi bir laf ederdim de dua et ki kızsın,SEXIST,1
hapishanelerin karışık zamanlarında bu fırsat bir kurtuluş olur,OTHER,0
Malaylar tipsizdir,RACIST,1
bükemediğin bileği öpeceksin,INSULT,1
Araplar çok tembeller,RACIST,1
Tembelin tekisin,INSULT,1
Turkiyeye herkes vizesiz gelebiliyor biz Avrupaya vize ciksin diye kac ay bekliyoruz,RACIST,1
beynindeki sorun kulaklarına vurmuş,INSULT,1
fakat bir golcü mutlaka lazım,OTHER,0
gidin herhangi bir şehre,OTHER,0
kadınsın güzelsin ama asfaltta gemi yürütemezsin,SEXIST,1
Ermeni siksin,PROFANITY,1
ürünün kapatıcılığı gayet iyi morlukları ve sivilce kızarıklıklarını izlerini çok güzel gizliyor,OTHER,0
o kadar avanak bir insan ki,INSULT,1
Nerede bir kürt varsaiki sürt bir dürt,RACIST,1
Barbar diye Turklere diyorlar,RACIST,1
seni havada karada sikerler,PROFANITY,1
bileşik ve karışım arası farklar bileşikler aynı cins moleküllerden karışımlar farklı cins atom veya moleküllerden meydana gelir,OTHER,0
Hayatım sikilmesinde emeği geçen herkesi sikeyim,PROFANITY,1
Ağlamadan ayrılık olmaz,OTHER,0
son zamanlarda kilo aldım,OTHER,0
bunlar hep kadın programları izleme,SEXIST,1
doku grubu tayini için hastadan kardeşlerinden hayatta ise anne ve babasından kan alınır,OTHER,0
genel müdürlük devralanın muafiyetten faydalanan petrol hakkı sahibi temsilcisi veya yüklenici olduğunu ilgili gümrük müdürlüğüne bildirir,OTHER,0
pabucunu siktiğimin evladı,PROFANITY,1
sizin atalarınız maymundan gelme mi,RACIST,1
ağzını amına kadar yırtarım,PROFANITY,1
bu da yapılan her şeyin yanlışlara dönmesine sebep oldu,OTHER,0
aşüfteler aşı haketmez,PROFANITY,1
Bu belirsizlik insanın hayatını domaltır,PROFANITY,1
bu kadınlarda gidip hep böyle maço psikopat adamlarla birlikte oluyorlar,SEXIST,1
kadın yöneticinin konuşmaları erkek müfettiş tarafından dikkate alınmadı,SEXIST,1
Anasını satayım bu ne böyle,SEXIST,1
Bir iste yamukluk varsa o isi yapan Turk'tur.,RACIST,1
Saatlerce karı gibi ağladı,SEXIST,1
yıkım yapılan yerlerin alternatif kullanıma açılması gerekmektedir,OTHER,0
sikilmedik bir kulak arkası kaldı,PROFANITY,1
ama belli bir şeyden sonra halktan koptu,OTHER,0
öyleyse kardeşlerinizin arasını düzeltin,OTHER,0
kadın kısmı sorgulamaz,SEXIST,1
böbrek yataklarını sikerim senin,PROFANITY,1
Sen hesaplayamazsın,INSULT,1
kızlar çıkma teklifi edemez,SEXIST,1
cingene gibi boyanmis,RACIST,1
gavur memlekette cami ne gezer,RACIST,1
gavurun yemegi yenmez,RACIST,1
Şarabı dökülmüş Ermeni gibi sustu,RACIST,1
timsah gözyaşlarını dökme yine,INSULT,1
resmi olarak yari profesyonel futbol ligidir,OTHER,0
kız gibi& araba= kullanma,SEXIST,1
ama bunu yapmayacakları da gün gibi ortadaydı ve yapmadılar da,OTHER,0
Bu ülkenin her imkanından faydalanip deprem olunca yardim edeceğinize yağma yapanlarda suriyeliler kimse unutmasın,RACIST,1
Hristiyanlar medenidir,RACIST,1
alarm durumunu alarm göstergesinde gösterir,OTHER,0
çingene hırsızlığıyla övünür,RACIST,1
kiliseden soyutlanma olarak değil,OTHER,0
eylül ayı faturaları vatandaşların eline geçti,OTHER,0
bu yaptıkların erkekliğe sığmaz,SEXIST,1
özel bir uygulama geliştiriyorum,OTHER,0
Yolda yürüyorum sürekli karşıma suriyeli çıkar oldu,RACIST,1
kadından yönetici değil ev- hanımı olur,SEXIST,1
Ne yaptığını sanıyorsun sen ırzını siktiğim?,PROFANITY,1
bu proje kentimizin ufkunu değiştirecek bir projedir,OTHER,0
Kafanda 2 tahtan eksik,INSULT,1
o sen gittikten hemen sonra seni görmeye geldi,OTHER,0
saçını niye kestirmiyorsun kız gibi olmuşsun,SEXIST,1
kırılgan bir dünyada yaşıyoruz,OTHER,0
verdiğin mangıra göre soktuğun aygır,PROFANITY,1
sende sakatlık mı var herşeyi tekrar ediyorum,INSULT,1
yardımına ihtiyacım olduğunu söyledim,OTHER,0
Çingeneler yapar pis insanlar işte.,RACIST,1
Yaptığı davranışlarla tam bir itici biri,INSULT,1
Sen ne biçim kürtsün lan hain,RACIST,1
o tekrar kapıyı çaldı ama cevap yoktu,OTHER,0
Keşke zamanında baban ananın amına yanmış odun sokup duman çıkarsaymış da sen çıkmasaydın,PROFANITY,1
klorlamada bu düzeyin sağlanamaması durumunda mahalli idare tarafından ara klorlama ünitesi yaptırılır,OTHER,0
senin olmayan beyninin uzayda işgal ettiği kütleyi newton siksin,PROFANITY,1
marabalar sizi,INSULT,1
Kadınlar çalışmamalıdır,SEXIST,1
kadın dediğin pantolon giymemeli,SEXIST,1
İnce sikle düzülmek bekareti kurtarmaz,PROFANITY,1
bir kadına yakışmıyor,SEXIST,1
oglun varsa okut kizin varsa hizmet ettir,SEXIST,1
Babanı pazara yollayım anana akbil çakayım,PROFANITY,1
kurul kararları tüketicilerin bilgilendirilmesi aydınlatılması amacıyla kamuoyuyla paylaşılacaktır,OTHER,0
Atın iyisi boz olur adamın iyisi kel olur,SEXIST,1
anali kizli ikinizde boylesiniz,SEXIST,1
hayvan oğlu hayvan seni,INSULT,1
benim ülkemde suriyeliler benden fazla maaş alıyor,RACIST,1
IQ testi yapsalar seni okula almazlar,INSULT,1
Kaltakların diğer adı motordur,PROFANITY,1
İnsanlar hiç bir sikime değmez,PROFANITY,1
Alevilere kız vermeyiz,RACIST,1
koleksiyon olarak kendimi topluyorum amına koyayım,PROFANITY,1
bugün pazar gavurlar azar,RACIST,1
ancak gene de manzarası ve işletme yönetimi bakımından fena değil,OTHER,0
ben önce bir beyazım sonra sosyalistim,RACIST,1
bu hayati rolleri üstlenebilecek yetkin çalışanlara ulaşma konusunda gün geçtikçe daha da baskı altında mı kalıyorsunuz,OTHER,0
Bir ciftlik evini uc sey yikar : sirret bir kadin tahtakurusu ve fare,SEXIST,1
şu piçi görünce aklıma sen geldin,PROFANITY,1
keçi sakallı,INSULT,1
Erkekler ezildiklerinde bu bir trajedi kadınlar ezildiklerinde bu bir gelenektir,SEXIST,1
Benim yakışıklı oğluma istediği her kızı alabiliriz.,SEXIST,1
bu çeşitler genellikle taze tüketime yönelik olarak kullanılmaktadır,OTHER,0
Kedi gibi nankörsün,INSULT,1
"er kocadıkça, koç olur- kadın kocadıkça< hiç, olur",SEXIST,1
kadin dedigin susar lafa karismaz,SEXIST,1
favori kış sporun nedir,OTHER,0
Avrattan vefa zehirden şifa,SEXIST,1
Kürt karnı doyunca çarığına bakarmış,RACIST,1
neyle suçlandıkları ifade edilmedi,OTHER,0
Ten rengimden dolayı Afrikalı söylemlerine maruz kalıyorum,RACIST,1
kırsal turizme dönük yatırımlar da önemli yatırımlarımız oldu,OTHER,0
barzolugun kurtlugunden mi geliyor,RACIST,1
kadın tereddüt ediyor sonra başını iki yana sallıyor,OTHER,0
tülün duvağın ben oldum,OTHER,0
tam üç saat bekledim,OTHER,0
Gavur ölüsü gibi kalmış ortada,RACIST,1
bu büyük görüşle yetinmek zorunda da değiliz,OTHER,0
anan sikesen,PROFANITY,1
Sevilecek insan degilsin,INSULT,1
Terbiyesizligine soylecek bir soz bulamiyorum,INSULT,1
o çürük elmayı bizim takıma nasıl alırsın sen?,INSULT,1
Latinler Amerikada ikinci sınıf vatandaştır,RACIST,1
Babana sopa- sokarak> anırta= anırta bağırtiyim,PROFANITY,1
vergi barışı hapis cezasına ne getirdi,OTHER,0
ruh emici,INSULT,1
kürde durak yasak,RACIST,1
Siyahiler çok tehlikeli ve korkutucu,RACIST,1
Avradı kötü olanın sakalı erken ağarır,SEXIST,1
Bundan sonra keyfim nasıl isterse öyle davranıyorum işinize gelirse orospu çocukları,PROFANITY,1
seni adi sillik seni,PROFANITY,1
siyahlara ev vermiyoruz,RACIST,1
it uğursuzları toplayıp getirme,INSULT,1
tom çok endişeli görünüyordu,OTHER,0
Mülteci çok vardı temizledik Biz göneriyoruz onlar getiriyor,RACIST,1
Götün hoşaf olmuş,PROFANITY,1
dili papuç kadar,INSULT,1
ilk okuduğum türk klasik edebiyat eseri reşat nuri güntekin in ateş gecesi romanıydı,OTHER,0
çirkin ördek yavrusu,INSULT,1
top sesinden sonra da iftar yapılırdı,OTHER,0
